datetime,TotalPopulation,BusanPopulation,ChungcheongbukPopulation,ChungcheongnamPopulation,DaeguPopulation,DaejeonPopulation,GangwonPopulation,GwanguPopulation,GyeonggiPopulation,GyeongsangbukPopulation,GyeongsangnamPopulation,InchenPopulation,JejuPopulation,JeollanamPopulation,JeonbukPopulation,SeoulPopulation,UlsanPopulation
2005-09-04,49049832.757639445,3645830.7852782663,1505173.576646988,1970521.2553777262,2518514.41857468,1463550.2890057508,1522424.728332815,1415458.2166557529,10725059.851994257,2708348.5478702327,3185488.315422632,2635020.685552307,554905.8273425953,1976145.4951187142,1904705.047717187,10232678.81863464,1094616.7935203207
2005-09-11,49056206.15935809,3645518.5053797383,1505357.0222769037,1970863.5551127875,2518521.506915378,1463825.567639404,1522449.3217869159,1415651.6568632417,10729245.023829514,2708315.730646678,3186001.6164273517,2635675.6947897715,554959.683513277,1975904.0881937924,1904582.2077271135,10233011.262033945,1094842.3402552318
2005-09-18,49062572.854713716,3645206.2165092416,1505540.3352097122,1971205.4774224996,2518528.2635718775,1464100.148495807,1522473.945994599,1415844.7274324973,10733428.410214925,2708282.8408565507,3186514.1675128625,2636330.1547765853,555013.8346392951,1975662.9425549428,1904459.4047099533,10233340.77683608,1095067.4716406432
2005-09-25,49068932.843706295,3644893.9186667763,1505723.5154454133,1971547.0223068625,2518534.688544179,1464374.0315749599,1522498.6009558642,1416037.4283635195,10737610.011150492,2708249.8784998525,3187025.968679164,2636984.0655127475,555068.2807206499,1975422.058202165,1904336.6386657069,10233667.363041049,1095292.187676555
2005-10-02,49075286.12633585,3644581.6118523427,1505906.562984007,1971888.1897658762,2518540.7818322815,1464647.2168768623,1522523.2866707114,1416229.759656308,10741789.826636214,2708216.843576582,3187537.019926256,2637637.426998258,555123.0217573412,1975181.435135459,1904213.909594374,10233991.02064885,1095516.488362967
2005-10-09,49081632.70260237,3644269.2960659405,1506089.4778254933,1972228.9797995407,2518546.543436186,1464919.7044015147,1522548.0031391406,1416421.7213108635,10745967.85667209,2708183.73608674,3188047.3212541384,2638290.239233118,555178.0577493691,1974941.0733548251,1904091.2174959546,10234311.749659484,1095740.3736998795
2005-10-16,49087972.57250586,3643956.9713075696,1506272.2599698722,1972569.392407856,2518551.973355892,1465191.494148917,1522572.7503611518,1416613.3133271853,10750144.10125812,2708150.5560303265,3188556.8726628115,2638942.5022173263,555233.3886967335,1974700.972860263,1903968.5623704488,10234629.55007295,1095963.8436872922
2005-10-23,49094305.736046314,3643644.63757723,1506454.909417144,1972909.427590822,2518557.0715913996,1465462.586119069,1522597.5283367452,1416804.5357052737,10754318.560394306,2708117.3034073412,3189065.674152275,2639594.2159508835,555289.0145994346,1974461.1336517727,1903845.9442178565,10234944.421889247,1096186.898325205
2005-10-30,49100632.193223745,3643332.294874922,1506637.4261673084,1973249.085348439,2518561.838142709,1465732.9803119707,1522622.3370659205,1416995.388445129,10758491.234080646,2708083.978217784,3189573.7257225295,2640245.3804337895,555344.9354574722,1974221.5557293545,1903723.3630381778,10235256.365108378,1096409.5376136182
2005-11-06,49106049.53308687,3643064.5654177032,1506793.7634799555,1973539.9201694857,2518565.659764571,1465964.1913892997,1522643.6261682687,1417158.6823060028,10762066.390453756,2708055.3560125246,3190008.6016225605,2640803.0842604553,555393.1023818743,1974016.4111868083,1903618.322883017,10235521.414086215,1096600.0407051053
2005-11-13,49112363.5355901,3642752.206053168,1506976.0337926347,1973878.8769943113,2518569.8103309404,1466233.2897101655,1522668.4920112395,1417348.848574853,10766235.74830467,2708021.896056477,3190515.2604857115,2641453.2287064376,555449.5710141085,1973777.3185099522,1903495.8103673207,10235827.918482035,1096821.908630162
2005-11-20,49118670.83173029,3642439.837716664,1507158.1714082067,1974217.4563937876,2518573.6292131115,1466501.690253781,1522693.388607792,1417538.6452054698,10770403.32070574,2707988.3635338573,3191021.1694296533,2642102.8239017683,555506.3346016791,1973538.487119168,1903373.3348245376,10236131.494280687,1097043.361205719
2005-11-27,49124971.42150745,3642127.4604081917,1507340.1763266714,1974555.6583679148,2518577.1164110843,1466769.393020146,1522718.315957927,1417728.0721978534,10774569.107656965,2707954.758444666,3191526.3284543855,2642751.869846448,555563.3931445864,1973299.9170144557,1903250.8962546685,10236432.141482173,1097264.398431776
2005-12-04,49131265.304921575,3641815.0741277505,1507522.0485480286,1974893.4829166927,2518580.271924859,1467036.398009261,1522743.2740616438,1417917.1295520035,10778733.109158345,2707921.080788903,3192030.737559908,2643400.3665404757,555620.7466428302,1973061.6081958152,1903128.4946577125,10236729.86008649,1097485.0203083337
2005-12-11,49137552.481972665,3641502.678875341,1507703.7880722785,1975230.9300401215,2518583.095754435,1467302.705221126,1522768.2629189426,1418105.8172679201,10782895.325209878,2707887.3305665683,3192534.3967462215,2644048.313983853,555678.3950964106,1972823.5606632468,1903006.1300336705,10237024.65009364,1097705.2268353915
2005-12-18,49143832.952660725,3641190.274650963,1507885.394899421,1975567.999738201,2518585.587899812,1467568.3146557407,1522793.2825298235,1418294.1353456033,10787055.755811568,2707853.507777662,3193037.3060133257,2644695.7121765786,555736.3385053276,1972585.77441675,1902883.8023825418,10237316.51150362,1097925.0180129495
2005-12-25,49150106.716985755,3640877.8614546163,1508066.8690294563,1975904.6920109314,2518587.7483609915,1467833.226313105,1522818.3328942864,1418482.0837850533,10791214.40096341,2707819.6124221836,3193539.46536122,2645342.561118653,555794.5768695811,1972348.2494563253,1902761.5117043266,10237605.444316436,1098144.393841008
2006-01-01,49155478.89154684,3640610.071573936,1508222.312667707,1976192.9849877898,2518589.336191314,1468059.7380742591,1522839.8291125954,1418642.8882455796,10794777.53287838,2707790.5015032776,3193969.2907849425,2645896.5659103207,555844.7302278826,1972144.864595488,1902656.7205504202,10237850.770088857,1098332.0996807623
2006-01-08,49161740.20119767,3640297.6417153617,1508403.5403602573,1976528.9763277287,2518590.880667553,1468323.3538595876,1522864.9365908536,1418830.1502140246,10798932.862194799,2707756.471381309,3194470.0574257337,2646542.394815471,555903.5163663327,1971907.8248806254,1902534.4985361875,10238134.26407836,1098550.7041454639
2006-01-15,49167994.80448546,3639985.202884819,1508584.6353557,1976864.5902423186,2518592.093459594,1468586.2718676657,1522890.0748226938,1419017.0425442362,10803086.406061372,2707722.3686927687,3194970.0741473157,2647187.6744699706,555962.5974601193,1971671.0464518347,1902412.3134948683,10238414.829470696,1098768.893260666
2006-01-22,49174242.70141022,3639672.755082308,1508765.5976540355,1977199.8267315591,2518592.9745674366,1468848.4920984937,1522915.2438081163,1419203.5652362145,10807238.164478099,2707688.1934376564,3195469.340949688,2647832.4048738186,556021.9735092425,1971434.529309116,1902290.1654264624,10238692.466265865,1098986.6670263684
2006-01-29,49180483.89197195,3639360.298307828,1508946.4272552638,1977534.6857954506,2518593.523991081,1469110.0145520715,1522940.4435471206,1419389.7182899592,10811388.137444982,2707653.9456159724,3195967.8578328514,2648476.586027015,556081.6445137023,1971198.2734524691,1902168.0543309704,10238967.174463866,1099204.025442571
2006-02-05,49185828.14616449,3639092.4710744624,1509101.3184402513,1977821.4074504469,2518593.730932087,1469333.6212814082,1522962.067800751,1419548.9838484528,10814943.836058555,2707624.532583176,3196394.561143947,2649028.304142502,556133.0258493234,1970995.9763948699,1902063.4171051125,10239200.307709305,1099390.0020721634
2006-02-12,49192056.88205202,3638779.9976377552,1509281.9016039944,1978155.5655815469,2518593.6643707915,1469593.8478629498,1522987.3246535505,1419734.4504311928,10819090.493190011,2707590.1499950015,3196891.6853200067,2649671.4652587753,556193.2446279797,1970760.205783785,1901941.3746736024,10239469.577083994,1099606.5891250093
2006-02-19,49198278.91157652,3638467.51522908,1509462.35207063,1978489.3462872978,2518593.2661252976,1469853.3766672413,1523012.6122599323,1419919.5473756993,10823235.364871623,2707555.6948402557,3197388.0595768574,2650314.077124397,556253.7583619725,1970524.6964587723,1901819.3692150062,10239735.917861516,1099822.7608283558
2006-02-26,49204494.23473798,3638155.0238484354,1509642.6698401587,1978822.7495676994,2518592.536195605,1470112.2076942825,1523037.930619896,1420104.2746819726,10827378.45110339,2707521.1671189377,3197883.6839144984,2650956.139739367,556314.567051302,1970289.4484198315,1901697.4007293235,10239999.33004187,1100038.5171822023
2006-03-05,49212475.510269284,3637753.236032878,1509874.3119889046,1979250.8563440293,2518591.1103418726,1470443.9651379883,1523070.527985929,1420341.2380767155,10832702.652740378,2707476.667705954,3198519.8132836474,2651780.841753576,556393.1830556282,1969987.3705860334,1901540.6384324206,10240333.699600367,1100315.3078991075
2006-03-12,49218675.50460096,3637440.724144877,1510054.326450759,1979583.3969379184,2518589.6222768696,1470701.2012456006,1523095.9166397946,1420525.120495598,10836841.657943927,2707441.974118186,3199013.7235202384,2652421.6489384864,556454.665928584,1969752.7197723999,1901418.7544562544,10240590.417844338,1100530.1148826692
2006-03-19,49224868.7925696,3637128.2032849076,1510234.2082155063,1979915.5601064584,2518587.8025276684,1470957.7395759625,1523121.3360472424,1420708.6332762472,10840978.87769763,2707407.207963847,3199506.88383762,2653061.9068727456,556516.4437568764,1969518.330244838,1901296.907453002,10240844.207491143,1100744.506516731
2006-03-26,49231055.37417521,3636815.6734529696,1510413.957283146,1980247.3458496493,2518585.6510942685,1471213.5801290744,1523146.786208272,1420891.7764186629,10845114.31200149,2707372.369242936,3199999.294235792,2653701.6155563532,556578.5165405055,1969284.2020033482,1901175.097422663,10241095.068540778,1100958.4828012933
2006-04-02,49236352.82069108,3636547.783598925,1510567.9222964866,1980531.4332297593,2518583.5430149515,1471432.3166580119,1523168.6251093526,1421048.4620531602,10848657.5489039,2707342.4497250873,3200420.763416895,2654249.5001264783,556631.956543986,1969083.7286158833,1901070.7182526505,10241307.761373334,1101141.5604609079
2006-04-09,49242526.947622485,3636235.23710476,1510747.4249266414,1980862.5180401588,2518580.775596612,1471686.8613390874,1523194.1323841775,1421230.918724571,10852789.667372331,2707307.476237686,3200911.781107964,2654888.188773162,556694.5771018114,1968850.0856199556,1900948.9768862939,10241553.183599658,1101354.7653821134
2006-04-16,49248694.36819086,3635922.681638626,1510926.7948596887,1981193.2254252092,2518577.676494074,1471940.708242913,1523219.6704125844,1421413.0057577486,10856920.000390919,2707272.4301837124,3201402.048879823,2655526.328169195,556757.4926149736,1968616.7039100998,1900827.2724928507,10241795.677228818,1101567.5549538194
2006-04-23,49254855.08239621,3635610.1172005236,1511106.0320956288,1981523.5553849102,2518574.245707338,1472193.857369488,1523245.2391945736,1421594.7231526927,10861048.547959661,2707237.3115631673,3201891.5667324737,2656163.918314576,556820.7030834722,1968383.5834863158,1900705.6050723211,10242035.242260808,1101779.9291760253
2006-04-30,49261009.09023852,3635297.543790452,1511285.1366344613,1981853.5079192622,2518570.483236403,1472446.3087188134,1523270.8387301448,1421776.0709094033,10865175.310078558,2707202.1203760505,3202380.334665914,2656800.959209306,556884.2085073073,1968150.7243486037,1900583.974624705,10242271.87869563,1101991.888048732
2006-05-07,49267156.39171781,3634984.9614084125,1511464.1084761869,1982183.0830282648,2518566.3890812704,1472698.062290888,1523296.4690192977,1421957.0490278807,10869300.28674761,2707166.856622362,3202868.3526801453,2657437.450853385,556948.0088864792,1967918.1264969637,1900462.3811500026,10242505.586533286,1102203.4315719386
2006-05-14,49273296.98683405,3634672.3700544047,1511642.947620805,1982512.2807119181,2518561.963241939,1472949.118085713,1523322.1300620332,1422137.6575081246,10873423.477966817,2707131.5203021015,3203355.620775167,2658073.3932468127,557012.1042209875,1967685.7899313956,1900340.8246482138,10242736.365773773,1102414.5597456456
2006-05-21,49279430.87558727,3634359.7697284278,1511821.6540683154,1982841.1009702226,2518557.205718409,1473199.4761032872,1523347.8218583504,1422317.896350135,10877544.88373618,2707096.1114152693,3203842.1389509793,2658708.786389589,557076.4945108325,1967453.7146518992,1900219.3051193384,10242964.216417093,1102625.2725698529
2006-05-28,49285558.05797745,3634047.1604304826,1512000.2278187189,1983169.5438031775,2518552.116510681,1473449.1363436114,1523373.5444082497,1422497.7655539121,10881664.504055696,2707060.6299618655,3204327.907207582,2659343.6302817143,557141.179756014,1967221.9006584748,1900097.8225633765,10243189.138463246,1102835.5700445604
2006-06-04,49290804.590880096,3633779.202462718,1512153.1854172852,1983450.7658316572,2518547.4903390827,1473662.5754615883,1523395.6167855042,1422651.6449552905,10885194.186114386,2707030.159530452,3204743.6831244836,2659887.345030568,557196.8590122538,1967023.410912209,1899993.7240856874,10243379.597864244,1103015.4944385856
2006-06-11,49296919.31859607,3633466.5765025453,1512331.5127302036,1983778.507731821,2518541.7851464143,1473910.9398298764,1523421.3964491987,1422830.8276880628,10889310.490598476,2706994.5433105575,3205228.058673983,2660521.1688857693,557262.0920316319,1966792.0821643467,1899872.310193708,10243599.081087084,1103225.0205499365
2006-06-18,49303027.33994903,3633153.941570404,1512509.7073460144,1984105.8722066353,2518535.748269548,1474158.6064209144,1523447.2068664755,1423009.6407826017,10893425.009632722,2706958.8545240914,3205711.6843042737,2661154.4434903194,557327.6200063464,1966561.0147025564,1899750.9332746419,10243815.63571276,1103434.1313117878
2006-06-25,49309128.65493894,3632841.297666294,1512687.769264718,1984432.8592561006,2518529.3797084833,1474405.575234702,1523473.048037334,1423188.084238907,10897537.743217122,2706923.0931710536,3206194.5600153543,2661787.168844218,557393.4429363975,1966330.2085268379,1899629.5933284895,10244029.261741266,1103642.8267241393
2006-07-02,49315223.26356582,3632528.644790216,1512865.6984863144,1984759.4688802168,2518522.6794632203,1474651.8462712397,1523498.919961775,1423366.1580569793,10901648.691351678,2706887.2592514437,3206676.6858072258,2662419.344947465,557459.5608217852,1966099.6636371913,1899508.2903552507,10244239.959172605,1103851.1067869912
2006-07-09,49321311.16582968,3632215.982942169,1513043.4950108032,1985085.7010789837,2518515.6475337585,1474897.419530527,1523524.8226397976,1423543.8622368178,10905757.854036387,2706851.3527652626,3207158.0616798876,2663050.9718000614,557525.9736625096,1965869.3800336167,1899387.0243549254,10244447.728006776,1104058.9715003434
2006-07-16,49327392.3617305,3631903.3121221536,1513221.1588381848,1985411.5558524015,2518508.2839200986,1475142.295012564,1523550.7560714025,1423721.1967784232,10909865.231271254,2706815.3737125094,3207638.6876333402,2663682.0494020064,557592.6814585704,1965639.357716114,1899265.7953275135,10244652.56824378,1104266.4208641958
2006-07-23,49333466.85126829,3631590.6323301694,1513398.689968459,1985737.03320047,2518500.5886222403,1475386.4727173508,1523576.7202565894,1423898.161681795,10913970.823056273,2706779.3220931846,3208118.5636675837,2664312.5777533,557659.684209968,1965409.596684683,1899144.6032730152,10244854.479883617,1104473.4548785486
2006-07-30,49339534.634443045,3631277.943566217,1513576.0884016259,1986062.1331231894,2518492.561640184,1475629.9526448876,1523602.7151953585,1424074.7569469335,10918074.629391449,2706743.1979072876,3208597.6897826176,2664942.556853942,557726.9819167019,1965180.0969393244,1899023.4481914307,10245053.462926285,1104680.0735434017
2006-08-06,49344730.253732465,3631009.9174847314,1513728.0385854184,1986340.4898000383,2518485.417376304,1475838.0943519035,1523625.0210487868,1424225.830115193,10921590.756606417,2706712.176562309,3209007.7724353164,2665482.101781525,557784.900425701,1964983.5908342574,1898919.6304060647,10245221.688895725,1104856.844671837
2006-08-13,49350785.58223302,3630697.2120585516,1513905.1905811,1986664.8887899662,2518476.7744093076,1476080.2784074042,1523651.073101351,1424401.7389093267,10925691.247106165,2706675.9176099217,3209485.505843247,2666111.0608452437,557852.7459066316,1964754.5763344606,1898798.5439884623,10245415.233115083,1105062.6919733335
2006-08-20,49356834.20437054,3630384.497660403,1514082.2098796745,1986988.910354545,2518467.7997581125,1476321.7646856545,1523677.1559074975,1424577.278065227,10929789.952156069,2706639.586090963,3209962.489331968,2666739.4706583107,557920.8863428986,1964525.8231207358,1898677.4945437736,10245605.848737273,1105268.1239253301
2006-08-27,49362876.12014503,3630071.774290286,1514259.0964811416,1987312.5544937747,2518458.493422719,1476562.5531866548,1523703.2694672258,1424752.4475828938,10933886.871756127,2706603.1820054324,3210438.72290148,2667367.331220727,557989.3217345023,1964297.331193083,1898556.4820719983,10245793.535762295,1105473.1405278272
2006-09-03,49368049.567377076,3629803.7185463742,1514410.6079520485,1987589.6633562038,2518450.252570265,1476768.3879566395,1523725.6769957622,1424902.2986818918,10937397.09605528,2706571.9207464815,3210846.3262294456,2667905.0602584016,558048.2154019611,1964101.688931764,1898452.7865236118,10245952.079430895,1105648.5384599576
2006-09-10,49374079.02847736,3629490.9785140296,1514587.2481160306,1987912.606562642,2518440.330249932,1477007.8805856036,1523751.8476692857,1425076.7817285538,10941490.699819913,2706535.3818944604,3211321.1670918544,2668531.9007838937,558117.1985677612,1963873.6822496732,1898331.842715819,10246134.327632606,1105852.783699098
2006-09-17,49380101.78321462,3629178.229509717,1514763.7555829054,1988235.1723437312,2518430.0762454006,1477246.6754373175,1523778.0490963915,1425250.8951369822,10945582.5181347,2706498.7704758677,3211795.2580350535,2669158.1920587346,558186.4766888979,1963645.9368536542,1898210.9358809395,10246313.64723715,1106056.6135887387
2006-09-24,49386117.83158884,3628865.4715334354,1514940.130352673,1988557.3606994709,2518419.490556671,1477484.7725117812,1523804.2812770791,1425424.6389071774,10949672.550999643,2706462.0864907033,3212268.599059043,2669783.934082924,558256.0497653713,1963418.4527437072,1898090.0660189737,10246490.038244527,1106260.0281288796
2006-10-01,49392127.17360003,3628552.7045851853,1515116.372425333,1988879.1716298615,2518408.573183743,1477722.1718089948,1523830.544211349,1425598.0130391393,10953760.79841474,2706425.329938967,3212741.1901638233,2670409.1268564626,558325.9177971812,1963191.2299198322,1897969.2331299214,10246663.500654737,1106463.027319521
2006-10-08,49398129.809248194,3628239.9286649665,1515292.4818008856,1989200.605134903,2518397.324126616,1477958.873328958,1523856.8378992006,1425771.0175328676,10957847.260379992,2706388.5008206586,3213213.031349394,2671033.7703793496,558396.0807843276,1962964.268382029,1897848.4372137825,10246834.034467777,1106665.6111606625
2006-10-15,49404125.73853332,3627927.1437727795,1515468.4584793309,1989521.6612145952,2518385.743385291,1478194.8770716712,1523883.1623406345,1425943.6523883627,10961931.936895398,2706351.599135779,3213684.1226157555,2671657.864651585,558466.5387268107,1962737.5681302976,1897727.6782705572,10247001.63968365,1106867.7796523042
2006-10-22,49410114.96145541,3627614.349908624,1515644.302460669,1989842.3398689383,2518373.8309597676,1478430.183037134,1523909.5175356504,1426115.9176056243,10966014.82796096,2706314.6248843274,3214154.4639629074,2672281.4096731697,558537.2916246302,1962511.1291646382,1897606.9563002456,10247166.316302357,1107069.5327944465
2006-10-29,49416097.47801448,3627301.5470724995,1515820.0137448998,1990162.6410979321,2518361.586850046,1478664.7912253467,1523935.9034842483,1426287.8131846525,10970095.933576679,2706277.578066304,3214624.05539085,2672904.405444103,558608.3394777864,1962284.9514850506,1897486.2713028474,10247328.064323897,1107270.8705870889
2006-11-05,49421220.0116333,3627033.423214867,1515970.5178010324,1990436.8846087307,2518350.8279053103,1478865.3285843707,1523958.544488959,1426434.8580505317,10973592.60303211,2706245.765893788,3215025.965454614,2673437.9646605067,558669.4723980045,1962091.2928649308,1897382.8564467845,10247464.37456094,1107443.1152536296
2006-11-12,49427190.07351816,3626720.6037165155,1516145.982647778,1990756.4849049333,2518337.967810649,1479098.6409005472,1523984.9875513522,1426606.067158555,10977670.392812401,2706208.5843092743,3215494.164175453,2674059.940394516,558741.0680253572,1961865.6004309054,1897262.2401133685,10247620.683759166,1107643.6816829154
2006-11-19,49433153.429039985,3626407.775246195,1516321.3147974163,1991075.7077757865,2518324.776031789,1479331.2554394735,1524011.4613673275,1426776.906628345,10981746.397142846,2706171.3301581885,3215961.6129770833,2674681.366877874,558812.9586080464,1961640.1692829519,1897141.6607528664,10247774.064360226,1107843.8327627014
2006-11-26,49439110.07819878,3626094.9378039064,1516496.5142499474,1991394.5532212907,2518311.2525687306,1479563.1722011496,1524037.9659368847,1426947.3764599015,10985820.616023446,2706134.0034405314,3216428.311859504,2675302.244110581,558885.1441460722,1961414.9994210703,1897021.1183652775,10247924.516364118,1108043.568492988
2006-12-03,49445060.020994544,3625782.091389649,1516671.581005371,1991713.0212414456,2518297.3974214736,1479794.3911855756,1524064.501260024,1427117.4766532246,10989893.049454201,2706096.6041563023,3216894.260822715,2675922.5720926365,558957.6246394346,1961190.0908452608,1896900.6129506025,10248072.039770843,1108242.8888737746
2006-12-10,49451003.257427275,3625469.236003423,1516846.5150636872,1992031.1118362513,2518283.210590019,1480024.9123927513,1524091.0673367456,1427287.2072083144,10993963.697435113,2706059.1323055015,3217359.4598667165,2676542.350824041,559030.4000881336,1960965.443555523,1896780.1445088407,10248216.6345804,1108441.7939050617
2006-12-17,49456939.78749697,3625156.371645229,1517021.316424896,1992348.8250057078,2518268.6920743654,1480254.735822677,1524117.664167049,1427456.5681251707,10998032.559966177,2706021.5878881286,3217823.9089915087,2677161.5803047935,559103.4704921691,1960741.057551857,1896659.7130399928,10248358.300792791,1108640.283586849
2006-12-24,49462869.61120364,3624843.4983150656,1517195.9850889978,1992666.1607498152,2518253.841874514,1480483.8614753522,1524144.2917509347,1427625.5594037937,11002099.637047399,2705983.9709041845,3218287.6081970916,2677780.260534895,559176.8358515413,1960516.9328342632,1896539.3185440581,10248497.038408013,1108838.3579191365
2006-12-31,49468792.728547275,3624530.616012934,1517370.521055992,1992983.1190685732,2518238.6599904634,1480712.2893507774,1524170.9500884023,1427794.1810441832,11006164.928678773,2705946.2813536683,3218750.557483465,2678398.3915143455,559250.49616625,1960293.0694027413,1896418.9610210373,10248632.847426068,1109036.0169019245
2007-01-07,49473864.348552875,3624262.4240415813,1517520.0176973506,1993254.497227741,2518225.3829534464,1480907.5292988406,1524193.8245692868,1427938.4196769437,11009648.043290483,2705913.918267587,3219146.774283027,2678927.7809094787,559313.8683392273,1960101.3944238203,1896315.8268572974,10248746.924231553,1109205.1083028754
2007-01-14,49479775.0112223,3623949.5250772224,1517694.3072268597,1993570.7546137078,2518209.585084456,1481134.6613022296,1524220.5400205494,1428106.3548463283,11013710.019086432,2705876.0939505803,3219608.3308622967,2679544.8918520054,559388.0764281325,1959878.0162378605,1896195.5379982588,10248877.294426296,1109401.9959223068
2007-01-21,49485678.96752871,3623636.6171408948,1517868.4640592616,1993886.6345743253,2518193.455531268,1481361.0955283684,1524247.2862253943,1428273.9203774796,11017770.209432537,2705838.1970670023,3220069.1375223575,2680161.453543881,559462.5794723743,1959654.8993379725,1896075.2861121336,10249004.736023873,1109598.4681922384
2007-01-28,49491576.21747208,3623323.700232599,1518042.4881945562,1994202.1371095937,2518176.994293881,1481586.831977257,1524274.0631838213,1428441.1162703976,11021828.614328794,2705800.227616852,3220529.194263209,2680777.465985105,559537.3774719526,1959432.0437241565,1895955.071198922,10249129.249024281,1109794.5251126701
2007-02-04,49496625.6654203,3623055.478598819,1518191.5461230292,1994472.2674543418,2518162.6206682893,1481779.764988289,1524297.0393398139,1428584.1328338964,11025305.82602469,2705767.624616799,3220922.9317380376,2681305.0394903296,559601.7248033896,1959241.2325889836,1895852.0592721617,10249233.643528927,1109962.243317316
2007-02-11,49502510.46068947,3622742.545028296,1518365.3238208387,1994787.0690568187,2518145.543445963,1482004.2055651415,1524323.873412036,1428750.6422558096,11029360.915085522,2705729.5204001586,3221381.595771786,2681920.03189463,559677.0705771644,1959018.8622207297,1895731.9130229326,10249352.717706025,1110157.5288743912
2007-02-18,49508388.5495956,3622429.602485804,1518538.9688215407,1995101.4932339466,2518128.134539438,1482227.948364744,1524350.7382378404,1428916.7820394891,11033414.21869651,2705691.343616946,3221839.5098863244,2682534.475048279,559752.7113062759,1958796.7531385475,1895611.8037466167,10249468.863285953,1110352.3990819668
2007-02-25,49514259.932138704,3622116.6509713433,1518712.4811251354,1995415.5399857252,2518110.3939487142,1482450.9933870959,1524377.6338172266,1429082.5521849354,11037465.736857653,2705653.094267162,3222296.674081654,2683148.3689512764,559828.6469907238,1958574.9053424373,1895491.7314432147,10249582.080268716,1110546.8539400427
2007-03-04,49521798.99830354,3621714.271555165,1518935.37338911,1995818.7597966827,2518087.0972450846,1482736.7402533442,1524412.2590368032,1429295.1420871865,11042672.208118124,2705603.809903294,3222883.354696402,2683936.854050092,559926.7119887739,1958290.056392279,1895337.4070949582,10249723.341716021,1110796.2570195284
2007-03-11,49527655.052016854,3621401.2995333476,1519108.5823850308,1996131.9438619488,2518068.598519051,1482958.1903562674,1524439.2249100914,1429460.0673452422,11046719.645251049,2705565.39468706,3223338.804790681,2684549.4925230294,560003.3218568483,1958068.805821476,1895217.4193010728,10249829.864762401,1110989.7625073192
2007-03-18,49533504.39936713,3621088.3185395617,1519281.6586838441,1996444.7505018658,2518049.7681088187,1483178.9426819403,1524466.2215369616,1429624.6229650644,11050765.296934128,2705526.9069042546,3223793.504965751,2685161.5817453163,560080.2266802593,1957847.816536745,1895097.4684801009,10249933.459211612,1111182.8526456102
2007-03-25,49539347.040354386,3620775.3285738076,1519454.6022855504,1996757.1797164336,2518030.6060143877,1483398.9972303628,1524493.2489174139,1429788.8089466533,11054809.163167363,2705488.3465548772,3224247.4552216115,2685773.121716951,560157.426459007,1957627.0885380858,1894977.5546320425,10250034.125063658,1111375.5274344017
2007-04-01,49544349.68062594,3620507.0443193493,1519602.7340423763,1997024.6757862954,2518013.917368473,1483587.0600409955,1524516.4397208565,1429929.245586156,11058273.913152097,2705455.237069772,3224635.9585664477,2686296.861676814,560223.8324583033,1957438.1010730476,1894874.8007611278,10250118.079155419,1111540.34666907
2007-04-08,49550179.866938986,3620194.037691368,1519775.4312065975,1997336.4040680719,2517994.1392891025,1483805.818717382,1524543.524215104,1430092.7450967398,11062314.463549905,2705416.5419539046,3225088.516115205,2686907.381611525,560301.5800112474,1957217.8583199505,1894754.9555770517,10250213.306184152,1111732.2500945046
2007-04-15,49556003.346889,3619881.0220914176,1519947.9956737112,1997647.7549244992,2517974.0295255333,1484023.8796165183,1524570.6394629336,1430255.8749690903,11066353.228497868,2705377.774271465,3225540.3237447524,2687517.352295585,560379.622519528,1956997.8768529254,1894635.147365889,10250305.604615718,1111923.7381704398
2007-04-22,49561820.12047598,3619567.9975194987,1520120.4274437176,1997958.7283555772,2517953.5880777664,1484241.2427384045,1524597.7854643452,1430418.6352032076,11070390.207995987,2705338.9340224536,3225991.381455091,2688126.7737289937,560457.9599831452,1956778.1566719722,1894515.3761276403,10250394.974450115,1112114.810896875
2007-04-29,49567630.18769993,3619254.9639756116,1520292.7265166168,1998269.324361306,2517932.8149458007,1484457.9080830405,1524624.9622193389,1430581.0257990914,11074425.402044259,2705300.0212068707,3226441.68924622,2688735.6459117513,560536.592402099,1956558.697777091,1894395.6418623049,10250481.415687347,1112305.4682738108
2007-05-06,49573433.54856085,3618941.9214597554,1520464.8928924084,1998579.5429416855,2517911.7101296363,1484673.8756504261,1524652.1697279147,1430743.0467567418,11078458.810642688,2705261.035824716,3226891.247118139,2689343.9688438578,560615.5197763894,1956339.5001682816,1894275.944569883,10250564.92832741,1112495.7103012467
2007-05-13,49579230.203058735,3618628.869971931,1520636.9265710928,1998889.384096716,2517890.273629274,1484889.1454405617,1524679.4079900726,1430904.6980761588,11082490.433791272,2705221.9778759894,3227340.0550708496,2689951.7425253126,560694.7421060164,1956120.5638455444,1894156.2842503747,10250645.512370305,1112685.5369791829
2007-05-20,49585020.15119359,3618315.809512138,1520808.82755267,1999198.8478263973,2517868.5054447134,1485103.7174534472,1524706.6770058123,1431065.9797573423,11086520.27149001,2705182.847360691,3227788.11310435,2690558.9669561163,560774.2593909799,1955901.8888088786,1894036.6609037798,10250723.167816034,1112874.9483076194
