Week_Num,datetime_x,Article_Num,Polution,Enviroment_Polution,Biodiversity_Loss,Acid_Rain,Water_Pollution,Climate_Crisis,Accelerated_Global_Warming,Ozone_Layer_Depletion,Hazardous_Substance_Leakage,Carbon_Dioxide,Weekly_News_Count,News_Ratio,datetime_y,tempmax,tempmin,temp,dew,humidity,precip,windspeed,sealevelpressure,moonphase
927,2017-10-01,7,5,0,0,0,0,0,0,0,0,6,92657,7.554744919434042e-05,2017-07-16,85.92857142857143,73.98571428571428,79.64285714285714,72.97142857142858,81.25714285714285,1.710714285714286,9.357142857142858,1007.6285714285714,0.6371428571428571
928,2017-10-08,23,21,0,0,1,1,0,0,0,0,9,92657,0.0002482273330671,2017-07-23,89.35714285714286,77.94285714285715,82.84285714285714,74.81428571428572,77.71428571428571,0.8099999999999999,8.385714285714286,1008.0428571428572,0.7371428571428572
929,2017-10-15,36,36,0,0,0,0,0,0,0,0,20,92657,0.0003885297387137,2017-07-30,87.0,76.47142857142856,81.27142857142857,71.51428571428572,73.82857142857142,0.6175714285714287,7.8,1006.1428571428572,0.1214285714285714
930,2017-10-22,30,42,0,0,1,2,0,0,0,0,11,92657,0.0003237747822614,2017-08-06,90.88571428571429,78.24285714285715,84.17142857142858,73.38571428571429,71.4,0.1515714285714285,9.342857142857143,1005.5857142857144,0.3485714285714286
931,2017-10-29,26,22,0,0,0,0,0,0,0,0,13,92657,0.0002806048112932,2017-08-13,86.72857142857143,75.55714285714285,80.95714285714287,69.38571428571429,69.11428571428571,0.1134285714285714,9.971428571428572,1003.1857142857144,0.5828571428571429
932,2017-11-05,35,32,0,0,1,0,0,0,0,0,15,92657,0.0003777372459717,2017-08-20,80.88571428571429,71.62857142857142,75.98571428571428,68.22857142857143,77.62857142857142,1.6482857142857144,10.257142857142856,1007.4857142857144,0.8328571428571429
933,2017-11-12,17,10,0,0,0,0,0,0,0,0,12,92657,0.0001834723766148,2017-08-27,84.82857142857142,70.51428571428572,77.81428571428572,67.9,73.65714285714286,0.9507142857142856,11.114285714285714,1010.342857142857,0.2171428571428571
934,2017-11-19,32,27,0,0,0,0,0,0,0,0,14,92657,0.0003453597677455,2017-09-03,80.45714285714287,62.57142857142857,70.97142857142856,57.17142857142857,64.21428571428571,0.1174285714285714,7.957142857142856,1013.1428571428572,0.3028571428571429
935,2017-11-26,28,22,0,0,1,0,0,0,0,0,20,92657,0.0003021897967773,2017-09-10,80.71428571428571,65.48571428571428,72.7,62.457142857142856,72.05714285714286,0.0135714285714285,6.614285714285714,1011.7142857142856,0.5328571428571428
936,2017-12-03,16,18,0,0,1,0,0,0,0,0,6,92657,0.0001726798838727,2017-09-17,81.34285714285714,61.5,70.94285714285715,55.34285714285714,60.3,0.1358571428571428,9.714285714285714,1014.4428571428572,0.7814285714285714
937,2017-12-10,29,28,0,0,1,0,0,0,0,0,15,92657,0.0003129822895194,2017-09-24,79.88571428571429,60.17142857142857,69.54285714285713,57.51428571428572,67.81428571428572,0.0641428571428571,8.8,1012.4857142857144,0.3128571428571428
938,2017-12-17,29,23,0,0,1,0,0,0,0,0,22,92657,0.0003129822895194,2017-10-01,78.48571428571428,59.85714285714285,68.57142857142857,54.35714285714285,62.871428571428574,0.0135714285714285,9.185714285714283,1014.5285714285714,0.2542857142857143
939,2017-12-24,33,21,0,0,1,0,0,0,0,0,23,92657,0.0003561522604876,2017-10-08,77.3,57.58571428571429,66.34285714285714,53.12857142857143,64.04285714285714,0.0231428571428571,8.885714285714286,1019.6,0.4785714285714286
940,2017-12-31,28,29,0,0,2,0,0,0,0,0,11,101643,0.0002754739627913,2017-10-15,69.9857142857143,51.72857142857144,60.51428571428572,48.142857142857146,66.28571428571429,0.1667142857142856,8.742857142857144,1022.1714285714286,0.7285714285714285
941,2018-01-07,31,29,0,0,0,0,0,0,0,0,17,101643,0.0003049890302332,2017-10-22,72.65714285714286,49.65714285714286,60.21428571428572,45.41428571428571,60.57142857142857,0.0011428571428571,8.27142857142857,1020.9857142857144,0.5442857142857143
942,2018-01-14,27,27,0,0,1,0,0,0,0,0,15,101643,0.0002656356069773,2017-10-29,68.58571428571429,46.52857142857143,56.62857142857143,41.85714285714285,60.68571428571427,0.0,9.0,1020.9142857142856,0.2028571428571428
943,2018-01-21,18,22,0,0,0,0,0,0,0,0,10,101643,0.0001770904046515,2017-11-05,59.91428571428571,41.02857142857143,50.785714285714285,36.55714285714286,60.85714285714285,0.0188571428571428,9.157142857142857,1023.9,0.4314285714285714
944,2018-01-28,47,65,0,0,0,1,0,0,0,0,17,101643,0.0004624027232568,2017-11-12,59.72857142857144,38.7,49.371428571428574,34.24285714285715,58.5,0.0817142857142857,9.4,1021.5142857142856,0.6742857142857143
945,2018-02-04,25,27,0,0,0,0,0,0,0,0,8,101643,0.0002459588953494,2017-11-19,44.871428571428574,29.014285714285712,37.34285714285714,17.442857142857143,46.8,0.0241428571428571,11.142857142857142,1022.1428571428572,0.6328571428571428
946,2018-02-11,15,16,0,0,0,0,0,0,0,0,4,101643,0.0001475753372096,2017-11-26,44.17142857142857,26.185714285714283,35.08571428571428,23.24285714285714,64.05714285714285,0.1392857142857143,10.714285714285714,1023.7571428571428,0.1528571428571428
947,2018-02-18,30,35,0,0,1,0,0,0,0,0,16,101643,0.0002951506744192,2017-12-03,44.57142857142857,26.685714285714287,35.27142857142857,20.17142857142857,57.85714285714285,0.0244285714285714,8.5,1026.8,0.3785714285714285
948,2018-02-25,16,13,0,0,0,0,0,0,0,0,8,101643,0.0001574136930236,2017-12-10,38.771428571428565,23.47142857142857,30.685714285714287,15.728571428571428,56.4,0.032,10.94285714285714,1021.657142857143,0.62
949,2018-03-04,30,36,0,0,0,0,0,0,0,0,12,101643,0.0002951506744192,2017-12-17,27.6,13.414285714285716,20.514285714285712,1.8142857142857145,45.18571428571429,0.0005714285714285,9.8,1029.3,0.8585714285714285
950,2018-03-11,29,32,0,0,6,0,0,0,0,0,10,101643,0.0002853123186053,2017-12-24,40.1,23.11428571428572,32.2,23.27142857142857,70.78571428571429,0.1235714285714285,8.957142857142857,1026.4857142857145,0.0971428571428571
951,2018-03-18,37,27,0,0,2,0,0,0,0,0,16,101643,0.0003640191651171,2017-12-31,35.3,22.557142857142857,29.25714285714286,13.271428571428572,54.385714285714286,0.0817142857142857,9.171428571428573,1026.3857142857144,0.33
952,2018-03-25,15,13,0,0,1,0,0,0,0,0,13,101452,0.0001478531719433,2018-01-07,38.3,19.4,28.8,10.7,49.2,0.0,6.4,1027.6,0.47
952,2018-03-25,15,13,0,0,1,0,0,0,0,0,13,101452,0.0001478531719433,2018-01-07,34.714285714285715,18.62857142857143,26.542857142857144,9.285714285714286,49.85714285714285,0.0,7.5,1026.3142857142857,0.5671428571428571
953,2018-04-01,38,38,0,0,1,0,0,0,0,0,16,100304,0.0003788483011644,2018-01-14,29.8,17.242857142857144,23.357142857142858,9.457142857142856,56.4,0.0684285714285714,11.4,1023.4857142857144,0.8028571428571428
954,2018-04-08,31,27,0,0,0,0,0,0,0,0,21,100304,0.0003090604562131,2018-01-21,43.65714285714286,28.228571428571428,35.82857142857143,22.285714285714285,59.91428571428571,0.0021428571428571,7.885714285714286,1022.2285714285716,0.3214285714285714
955,2018-04-15,38,25,0,0,1,0,0,0,0,0,31,100304,0.0003788483011644,2018-01-28,23.014285714285712,8.971428571428572,14.94285714285714,-5.542857142857143,40.6,0.0357142857142857,13.085714285714284,1026.2142857142858,0.2728571428571428
956,2018-04-22,30,21,0,0,0,0,0,0,0,0,21,100304,0.0002990907640772,2018-02-04,30.014285714285712,13.914285714285716,22.085714285714285,4.757142857142857,49.371428571428574,0.0328571428571428,10.242857142857144,1027.5285714285717,0.52
957,2018-04-29,18,20,0,0,1,0,0,0,0,0,6,100304,0.0001794544584463,2018-02-11,31.228571428571428,13.0,22.25714285714286,2.1,43.6,0.0054285714285714,10.542857142857144,1024.571428571429,0.7457142857142857
958,2018-05-06,33,34,0,0,1,0,0,0,0,0,15,100304,0.0003289998404849,2018-02-18,38.84285714285715,20.214285714285715,29.74285714285714,7.485714285714286,41.6,0.0007142857142857,11.642857142857142,1022.1,0.5471428571428572
959,2018-05-13,38,40,0,0,0,0,0,0,0,0,9,100304,0.0003788483011644,2018-02-25,43.92857142857143,25.428571428571427,34.785714285714285,16.8,52.07142857142857,0.0224285714285714,9.828571428571427,1024.0857142857142,0.22
960,2018-05-20,28,27,0,0,0,0,0,0,1,0,14,100304,0.0002791513798053,2018-03-04,48.12857142857143,30.02857142857143,38.91428571428571,23.8,58.62857142857143,0.2712857142857143,10.4,1017.0,0.4671428571428571
961,2018-05-27,28,29,0,0,1,0,0,0,0,0,7,100304,0.0002791513798053,2018-03-11,49.971428571428575,33.18571428571429,41.15714285714286,28.77142857142857,64.05714285714285,0.1078571428571428,10.357142857142858,1024.0,0.6985714285714285
962,2018-06-03,26,22,0,0,0,0,0,0,0,0,15,100304,0.0002592119955335,2018-03-18,60.07142857142857,40.68571428571429,50.08571428571429,36.4,61.471428571428575,0.1678571428571428,10.885714285714286,1021.2285714285716,0.6385714285714286
963,2018-06-10,36,38,0,0,0,0,0,0,0,0,15,100304,0.0003589089168926,2018-03-25,52.02857142857143,36.27142857142857,43.32857142857143,29.342857142857145,60.2,0.0147142857142857,11.5,1020.1,0.1614285714285714
964,2018-06-17,42,62,0,0,0,0,0,0,0,0,10,100304,0.000418727069708,2018-04-01,67.57142857142857,45.84285714285714,56.5,43.85714285714285,65.32857142857144,0.0,10.44285714285714,1019.7571428571428,0.4157142857142857
965,2018-06-24,49,51,1,0,0,0,0,0,0,0,17,99557,0.0004921803589903,2018-04-08,57.871428571428574,45.58571428571429,51.07142857142857,39.58571428571429,67.28571428571429,0.2228571428571428,13.571428571428571,1015.5428571428572,0.6485714285714286
966,2018-07-01,39,54,0,0,0,2,0,0,0,0,8,95075,0.0004102024717328,2018-04-15,63.35714285714285,42.01428571428572,52.9,33.871428571428574,54.22857142857144,0.1077142857142857,13.12857142857143,1014.8,0.8728571428571429
967,2018-07-08,10,7,0,0,0,0,0,0,0,0,5,95075,0.0001051801209571,2018-04-22,70.45714285714286,45.1,58.12857142857143,35.57142857142857,46.957142857142856,0.0355714285714285,9.785714285714286,1018.9142857142856,0.1085714285714285
968,2018-07-15,20,16,0,2,0,0,0,0,0,0,11,95075,0.0002103602419142,2018-04-29,68.08571428571429,46.18571428571429,56.91428571428571,41.01428571428572,59.54285714285714,0.5394285714285714,10.3,1014.4714285714286,0.36
969,2018-07-22,39,26,0,0,0,0,0,0,0,0,21,95075,0.0004102024717328,2018-05-06,69.98571428571428,52.91428571428571,61.7,49.65714285714286,67.17142857142858,0.2401428571428571,12.771428571428572,1011.0857142857144,0.6
970,2018-07-29,43,36,0,0,0,0,0,0,0,0,25,95075,0.0004522745201156,2018-05-13,69.61428571428571,53.142857142857146,61.12857142857143,49.4,67.89999999999999,0.3185714285714286,8.785714285714286,1014.5714285714286,0.8242857142857142
971,2018-08-05,48,29,0,0,0,0,0,0,0,0,34,95075,0.0005048645805942,2018-05-20,75.60000000000001,57.98571428571428,66.97142857142858,55.957142857142856,71.64285714285714,0.9332857142857144,9.257142857142856,1010.3857142857142,0.2028571428571428
972,2018-08-12,33,31,0,0,0,1,0,0,0,1,11,95075,0.0003470943991585,2018-05-27,76.95714285714287,55.07142857142857,66.01428571428572,48.65714285714286,56.8,0.1441428571428571,9.62857142857143,1011.2,0.3085714285714286
973,2018-08-19,36,33,0,0,0,0,0,0,0,0,18,95075,0.0003786484354457,2018-06-03,83.05714285714285,60.32857142857143,71.5142857142857,54.7,58.67142857142857,0.0154285714285714,9.4,1012.4,0.5528571428571428
974,2018-08-26,35,36,0,0,0,1,0,0,0,0,11,95075,0.0003681304233499,2018-06-10,81.94285714285715,63.92857142857143,72.47142857142858,58.471428571428575,63.285714285714285,0.0062857142857142,8.828571428571427,1010.1,0.7757142857142857
975,2018-09-02,40,33,1,1,0,0,0,0,0,0,20,95075,0.0004207204838285,2018-06-17,79.10000000000001,63.51428571428572,71.05714285714285,58.18571428571429,65.2,0.2708571428571428,10.0,1007.4142857142856,0.4385714285714285
976,2018-09-09,43,36,0,0,0,0,0,0,0,0,16,95075,0.0004522745201156,2018-06-24,84.97142857142856,65.98571428571428,74.8,59.04285714285714,60.84285714285714,0.0,9.37142857142857,1006.3857142857142,0.2571428571428571
977,2018-09-16,20,22,0,0,0,0,0,0,0,0,6,95075,0.0002103602419142,2018-07-01,82.08571428571429,69.0,74.8,67.84285714285714,80.8,0.9287142857142856,10.185714285714283,1005.5714285714286,0.4957142857142857
978,2018-09-23,6,7,0,0,0,0,0,0,0,0,3,95075,6.310807257428346e-05,2018-07-08,83.87142857142858,70.0,76.39999999999999,65.3,70.12857142857142,0.873142857142857,9.771428571428572,1005.6285714285714,0.7285714285714285
979,2018-09-30,22,11,0,0,0,0,0,0,0,0,16,103696,0.0002121586174972,2018-07-15,84.75714285714285,73.24285714285715,78.42857142857143,71.17142857142856,79.39999999999999,0.1951428571428571,8.2,1013.4142857142856,0.5385714285714286
980,2018-10-07,27,15,0,0,1,0,0,0,0,0,22,103696,0.0002603764851103,2018-07-22,93.81428571428572,73.4,83.51428571428572,69.95714285714286,65.98571428571428,0.0,8.442857142857141,1010.6,0.2057142857142857
981,2018-10-14,42,41,0,0,0,0,0,0,0,0,23,103696,0.0004050300879493,2018-07-29,95.21428571428572,80.02857142857144,86.97142857142856,74.3,67.58571428571429,0.0861428571428571,8.828571428571427,1006.7857142857144,0.44
982,2018-10-21,48,40,0,0,11,2,0,0,0,0,14,103696,0.000462891529085,2018-08-05,97.8,81.34285714285714,89.31428571428572,73.58571428571429,61.24285714285714,0.0252857142857142,8.771428571428572,1005.5714285714286,0.6771428571428572
983,2018-10-28,38,40,0,0,0,0,0,0,0,0,19,103696,0.0003664557938589,2018-08-12,93.88571428571429,80.01428571428572,86.22857142857143,74.04285714285713,68.64285714285714,0.0818571428571428,8.742857142857144,1005.7428571428572,0.6371428571428571
984,2018-11-04,39,35,0,0,0,0,0,0,0,7,11,103696,0.0003760993673815,2018-08-19,94.48571428571428,76.54285714285713,84.38571428571429,66.82857142857144,57.77142857142858,0.0431428571428571,9.37142857142857,1009.9714285714286,0.1614285714285714
985,2018-11-11,22,18,0,0,1,1,0,0,0,0,13,103696,0.0002121586174972,2018-08-26,87.51428571428572,73.94285714285715,80.1857142857143,69.05714285714285,70.54285714285714,0.0984285714285714,12.228571428571428,1004.5857142857144,0.39
986,2018-11-18,28,20,0,0,0,1,0,0,1,0,15,103696,0.0002700200586329,2018-09-02,82.92857142857143,70.92857142857143,76.57142857142857,68.45714285714286,77.87142857142858,1.0832857142857144,9.94285714285714,1010.4571428571428,0.6271428571428571
987,2018-11-25,34,22,0,0,1,0,0,0,0,0,14,103696,0.0003278814997685,2018-09-09,81.64285714285714,65.18571428571428,72.95714285714286,60.55714285714286,67.52857142857142,0.2118571428571428,10.914285714285716,1006.0,0.87
988,2018-12-02,41,41,0,0,1,1,0,0,0,0,27,103696,0.0003953865144267,2018-09-16,79.61428571428571,65.25714285714285,72.31428571428572,60.12857142857143,67.2,0.0437142857142857,7.6,1017.6,0.1071428571428571
989,2018-12-09,26,28,0,0,2,0,0,0,0,0,11,103696,0.0002507329115877,2018-09-23,76.42857142857143,62.285714285714285,69.07142857142857,58.24285714285714,70.88571428571429,0.1645714285714286,8.371428571428572,1014.3142857142856,0.3385714285714286
990,2018-12-16,28,30,1,0,2,0,0,0,0,0,5,103696,0.0002700200586329,2018-09-30,74.17142857142858,54.67142857142857,64.27142857142857,48.142857142857146,58.42857142857143,0.0,8.842857142857143,1016.8714285714286,0.5728571428571428
991,2018-12-23,28,33,0,0,0,0,0,0,0,0,7,103696,0.0002700200586329,2018-10-07,71.51428571428572,54.371428571428574,62.24285714285715,50.55714285714286,68.42857142857143,0.6542857142857142,10.12857142857143,1016.0714285714286,0.8214285714285714
992,2018-12-30,24,28,0,0,2,0,0,0,0,0,6,101135,0.0002373065704256,2018-10-14,64.81428571428572,44.22857142857144,54.17142857142857,39.2,60.0,0.0384285714285714,8.3,1021.6142857142858,0.2057142857142857
993,2019-01-06,46,54,0,0,0,0,0,0,0,0,7,100709,0.0004567615605358,2018-10-21,67.82857142857142,44.41428571428571,55.0,41.57142857142857,64.51428571428572,0.0002857142857142,7.457142857142857,1021.2428571428572,0.2871428571428571
994,2019-01-13,37,38,0,0,2,1,0,0,0,0,21,100709,0.000367395168257,2018-10-28,61.91428571428571,43.21428571428572,52.7,41.34285714285714,67.82857142857144,0.2154285714285714,9.3,1016.842857142857,0.5157142857142857
995,2019-01-20,33,34,1,0,7,0,0,0,0,0,12,100709,0.0003276767716887,2018-11-04,59.2,35.728571428571435,46.98571428571428,32.9,61.52857142857143,0.0092857142857142,8.0,1023.2,0.7628571428571428
996,2019-01-27,26,23,0,0,5,0,0,0,0,0,9,100709,0.0002581695776941,2018-11-11,60.01428571428572,45.85714285714285,52.62857142857143,44.75714285714286,76.25714285714285,0.4427142857142856,8.685714285714285,1021.5285714285714,0.4385714285714285
997,2019-02-03,20,16,0,0,0,0,0,0,0,0,12,100709,0.0001985919828416,2018-11-18,56.7,35.971428571428575,45.34285714285714,31.97142857142857,61.98571428571428,0.0,6.371428571428572,1022.3714285714286,0.2414285714285714
998,2019-02-10,25,28,0,0,2,0,0,0,0,0,14,100709,0.000248239978552,2018-11-25,47.65714285714286,30.642857142857142,39.62857142857143,23.585714285714285,56.84285714285715,0.0687142857142857,9.0,1025.2,0.4657142857142857
999,2019-02-17,26,30,0,0,0,0,0,0,0,0,9,100709,0.0002581695776941,2018-12-02,51.41428571428571,30.61428571428572,40.51428571428572,24.571428571428573,56.62857142857143,0.0,6.314285714285715,1025.571428571429,0.71
1000,2019-02-24,28,36,0,0,2,0,0,0,0,0,9,100709,0.0002780287759783,2018-12-09,38.98571428571428,25.9,32.285714285714285,15.3,52.15714285714286,0.0981428571428571,11.414285714285716,1027.0571428571427,0.53
1001,2019-03-03,53,57,0,0,10,0,0,0,0,0,27,100709,0.0005262687545303,2018-12-16,36.48571428571429,20.02857142857143,27.82857142857143,11.37142857142857,52.34285714285714,0.0198571428571428,7.828571428571428,1030.5142857142855,0.1885714285714285
1002,2019-03-10,36,31,0,0,10,0,0,0,1,0,22,100709,0.0003574655691149,2018-12-23,48.08571428571429,27.0,37.35714285714285,21.942857142857143,56.6,0.0015714285714285,7.7,1022.0285714285714,0.4142857142857142
1003,2019-03-17,53,53,0,0,6,0,0,0,0,0,23,100709,0.0005262687545303,2018-12-30,30.214285714285715,15.071428571428571,22.285714285714285,-0.2000000000000002,39.371428571428574,0.0,9.742857142857144,1030.571428571429,0.6571428571428571
1004,2019-03-24,47,57,0,0,1,0,0,0,0,0,16,100709,0.0004666911596778,2019-01-06,34.18571428571429,14.485714285714286,24.02857142857143,6.671428571428571,50.34285714285714,0.0,7.928571428571429,1032.7142857142858,0.7542857142857143
1005,2019-03-31,54,56,0,0,7,0,0,0,0,0,19,109798,0.000491812237017,2019-01-13,39.285714285714285,20.67142857142857,29.75714285714286,12.342857142857143,50.98571428571428,0.0,7.885714285714286,1027.3285714285714,0.1342857142857142
1006,2019-04-07,52,46,0,0,0,1,0,0,0,0,28,109798,0.0004735969689793,2019-01-20,39.42857142857143,20.314285714285717,30.4,14.87142857142857,55.74285714285714,0.0,9.414285714285716,1024.8428571428572,0.3614285714285715
1007,2019-04-14,31,34,0,0,5,1,0,0,0,0,13,109798,0.0002823366545838,2019-01-27,40.67142857142857,18.87142857142857,30.25714285714286,11.028571428571428,48.41428571428571,0.0,10.971428571428572,1023.8,0.5985714285714286
1008,2019-04-21,25,15,0,0,3,0,0,0,0,0,11,109798,0.0002276908504708,2019-02-03,40.72857142857144,23.014285714285712,32.57142857142857,15.6,53.54285714285714,0.0924285714285714,9.542857142857144,1022.4,0.84
1009,2019-04-28,43,36,0,0,0,0,0,0,0,0,15,109798,0.0003916282628098,2019-02-10,37.785714285714285,20.471428571428568,29.228571428571428,7.914285714285714,42.81428571428571,0.0405714285714285,9.771428571428572,1024.4,0.2171428571428571
1010,2019-05-05,39,27,0,0,0,0,0,0,0,0,31,109798,0.0003551977267345,2019-02-17,36.871428571428574,21.25714285714286,29.27142857142857,9.05714285714286,45.58571428571429,0.0108571428571428,8.542857142857143,1029.1714285714286,0.3085714285714286
1011,2019-05-12,59,66,0,0,0,1,0,1,0,0,21,109798,0.0005373504071112,2019-02-24,47.17142857142857,28.514285714285712,37.25714285714286,23.3,60.91428571428571,0.056,6.2,1023.4714285714286,0.5471428571428572
1012,2019-05-19,63,30,0,0,0,0,0,0,7,0,26,109798,0.0005737809431865,2019-03-03,54.9,31.442857142857147,43.271428571428565,22.642857142857142,47.65714285714286,0.0,7.371428571428572,1020.0285714285714,0.7871428571428571
1013,2019-05-26,38,39,0,0,0,2,0,1,0,0,16,109798,0.0003460900927157,2019-03-10,56.385714285714286,36.57142857142857,46.142857142857146,26.32857142857143,50.12857142857143,0.0,7.285714285714286,1018.4142857142858,0.4442857142857143
1014,2019-06-02,30,27,0,0,0,1,0,0,0,0,22,109798,0.000273229020565,2019-03-17,48.94285714285714,32.457142857142856,41.25714285714286,25.985714285714288,58.44285714285714,0.0598571428571428,9.742857142857144,1017.4857142857144,0.2557142857142857
1015,2019-06-09,34,24,0,0,1,0,1,0,0,0,20,109798,0.0003096595566403,2019-03-24,53.371428571428574,33.98571428571429,43.81428571428571,28.5,58.05714285714286,0.216,7.871428571428572,1016.7285714285716,0.5
1016,2019-06-16,47,62,0,0,1,1,0,0,0,0,11,109798,0.0004280587988852,2019-03-31,55.08571428571428,40.85714285714285,47.471428571428575,31.085714285714285,56.142857142857146,0.0225714285714285,8.814285714285715,1015.0571428571428,0.7342857142857142
1017,2019-06-23,31,50,0,0,0,1,0,0,0,0,3,109798,0.0002823366545838,2019-04-07,57.771428571428565,36.81428571428571,47.9,25.27142857142857,45.17142857142857,0.0042857142857142,7.571428571428571,1016.8714285714286,0.5328571428571428
1018,2019-06-30,26,15,0,0,2,1,0,0,0,0,15,109003,0.0002385255451684,2019-04-14,58.94285714285714,41.52857142857143,50.271428571428565,30.1,51.44285714285714,0.225,8.985714285714286,1015.7857142857144,0.1999999999999999
1019,2019-07-07,45,47,0,0,4,1,1,0,0,0,15,109003,0.00041283267433,2019-04-21,66.67142857142858,46.15714285714286,56.55714285714286,38.81428571428571,56.9,0.0455714285714285,7.514285714285714,1014.9142857142856,0.4528571428571428
1020,2019-07-14,30,19,0,0,0,0,1,0,0,0,16,109003,0.0002752217828867,2019-04-28,68.02857142857142,50.2,59.02857142857143,46.05714285714286,65.31428571428572,0.1599999999999999,6.4,1013.4857142857144,0.6842857142857143
1021,2019-07-21,28,25,0,0,1,0,0,0,0,0,7,109003,0.0002568736640275,2019-05-05,74.39999999999999,48.9,61.75714285714286,39.871428571428574,48.48571428571428,0.0,7.7,1012.9714285714286,0.7642857142857142
1022,2019-07-28,55,32,0,0,0,0,0,0,0,0,30,109003,0.0005045732686256,2019-05-12,74.68571428571428,50.21428571428572,62.8,38.4,43.35714285714285,0.0,7.257142857142857,1013.8,0.1485714285714285
1023,2019-08-04,33,25,0,0,2,0,1,0,0,0,12,109003,0.0003027439611753,2019-05-19,78.61428571428571,60.42857142857143,69.7,52.22857142857144,56.85714285714285,0.0828571428571428,9.328571428571427,1012.2,0.3999999999999999
1024,2019-08-11,25,27,0,0,0,2,0,0,0,0,6,109003,0.0002293514857389,2019-05-26,80.97142857142856,57.62857142857143,69.68571428571428,49.771428571428565,53.01428571428572,0.1375714285714285,9.328571428571427,1008.8857142857142,0.6357142857142858
1025,2019-08-18,44,21,0,0,4,0,1,0,0,0,19,109003,0.0004036586149005,2019-06-02,76.27142857142857,57.2,67.08571428571429,49.385714285714286,56.25714285714286,0.0639999999999999,7.6,1009.0142857142856,0.86
1026,2019-08-25,46,41,0,0,0,2,0,0,0,0,17,109003,0.0004220067337596,2019-06-09,80.52857142857144,62.4,71.58571428571429,58.24285714285714,65.0,0.3905714285714285,7.471428571428571,1007.7285714285716,0.0985714285714285
1027,2019-09-01,48,34,1,1,0,0,0,0,0,0,23,109003,0.0004403548526187,2019-06-16,79.08571428571429,62.285714285714285,70.85714285714286,55.94285714285714,60.971428571428575,0.1258571428571428,6.714285714285714,1006.657142857143,0.35
1028,2019-09-08,33,33,0,0,0,0,0,0,0,0,14,109003,0.0003027439611753,2019-06-23,80.38571428571429,65.92857142857143,72.92857142857143,59.4,64.82857142857144,0.1158571428571428,6.357142857142857,1008.0,0.59
1029,2019-09-15,57,18,0,0,1,0,5,0,0,0,20,109003,0.0005229213874847,2019-06-30,84.77142857142857,69.71428571428571,76.78571428571429,63.1,64.45714285714286,0.0225714285714285,6.085714285714286,1004.9,0.8157142857142857
1030,2019-09-22,68,22,0,0,2,0,3,1,0,0,32,109003,0.0006238360412098,2019-07-07,88.0,70.51428571428572,78.81428571428572,61.82857142857143,58.85714285714285,0.0011428571428571,7.242857142857143,1005.8,0.3328571428571428
1031,2019-09-29,35,23,0,0,0,0,1,0,0,0,16,113158,0.0003093020378585,2019-07-14,83.64285714285714,69.25714285714285,75.74285714285715,62.18571428571429,64.45714285714286,0.1105714285714285,7.914285714285714,1005.1142857142858,0.3
1032,2019-10-06,46,24,0,0,1,1,0,0,0,0,23,113851,0.0004040368551879,2019-07-21,86.42857142857143,73.67142857142858,79.67142857142858,70.24285714285715,74.34285714285714,0.1485714285714285,6.314285714285715,1006.3,0.5385714285714286
1033,2019-10-13,44,28,0,0,0,0,2,0,0,0,15,113851,0.0003864700353971,2019-07-28,85.62857142857142,77.18571428571428,80.87142857142858,75.12857142857142,83.48571428571428,0.8742857142857142,5.771428571428571,1005.0571428571428,0.7671428571428571
1034,2019-10-20,108,65,0,0,0,1,2,0,0,0,34,113851,0.000948608268702,2019-08-04,89.52857142857144,77.3,82.68571428571428,75.34285714285714,79.62857142857142,1.037,6.942857142857143,1009.7857142857144,0.4285714285714285
1035,2019-10-27,53,45,0,0,1,1,0,0,0,0,18,113851,0.0004655207244556,2019-08-11,93.92857142857144,79.08571428571429,86.22857142857143,73.58571428571429,67.95714285714286,0.1154285714285714,7.114285714285714,1006.1714285714286,0.2442857142857142
1036,2019-11-03,80,62,0,0,3,1,0,0,0,0,31,113851,0.0007026727916311,2019-08-18,87.44285714285715,75.15714285714286,80.85714285714286,72.88571428571429,78.17142857142858,0.8012857142857143,8.314285714285715,999.8142857142856,0.4871428571428571
1037,2019-11-10,37,24,0,0,0,1,0,0,0,0,18,113851,0.0003249861661294,2019-08-25,87.1857142857143,71.2,78.62857142857142,66.8,68.95714285714286,0.007,7.957142857142857,1009.4285714285714,0.72
1038,2019-11-17,60,54,0,0,0,0,0,0,0,0,19,113851,0.0005270045937233,2019-09-01,83.18571428571428,68.67142857142856,75.82857142857142,65.7,72.5,0.5037142857142858,8.328571428571427,1010.2142857142856,0.53
1039,2019-11-24,62,34,0,0,0,0,1,0,0,0,19,113851,0.0005445714135141,2019-09-08,82.54285714285713,71.07142857142857,75.91428571428571,69.05714285714285,80.64285714285714,0.517,12.442857142857145,1010.4714285714286,0.1942857142857142
1040,2019-12-01,40,24,0,0,0,0,0,0,0,0,19,113851,0.0003513363958155,2019-09-15,80.11428571428571,68.51428571428572,74.10000000000001,66.7,79.21428571428571,0.5508571428571429,7.4,1012.9,0.43
1041,2019-12-08,50,28,1,0,0,0,1,0,0,0,24,113851,0.0004391704947694,2019-09-22,77.08571428571429,61.371428571428574,69.0,54.41428571428571,61.971428571428575,0.0308571428571428,10.028571428571428,1015.9285714285714,0.6657142857142857
