Week_Num,Date_Time,Article_Num,Polution,Enviroment_Polution,Biodiversity_Loss,Acid_Rain,Water_Pollution,Climate_Crisis,Accelerated_Global_Warming,Ozone_Layer_Depletion,Hazardous_Substance_Leakage,Carbon_Dioxide,Weekly_News_Count,News_Ratio
1269,2024-04-21,343,120,1,0,0,0,2,0,0,0,30,102093,0.0033596818586974
1270,2024-04-28,180,36,0,0,0,0,2,0,0,0,23,102093,0.001763098351503
1271,2024-05-05,190,55,0,0,0,1,5,0,0,0,46,102093,0.0018610482599198
1272,2024-05-12,169,26,0,0,1,2,7,0,0,0,15,102093,0.0016553534522445
1273,2024-05-19,246,45,0,0,1,0,4,0,0,0,37,102093,0.0024095677470541
1274,2024-05-26,306,50,0,0,0,0,7,0,0,0,50,102093,0.0029972671975551
1275,2024-06-02,380,72,0,0,4,0,6,0,0,0,58,102093,0.0037220965198397
1276,2024-06-09,250,63,0,0,0,1,5,0,1,0,59,102093,0.0024487477104208
1277,2024-06-16,247,92,0,0,0,2,1,0,0,0,26,102093,0.0024193627378958
1278,2024-06-23,267,96,0,0,1,3,7,0,0,0,50,102093,0.0026152625547295
1279,2024-06-30,234,39,0,0,0,0,3,0,0,0,31,108833,0.0021500831549254
1280,2024-07-07,235,63,0,0,1,0,10,1,0,0,18,108833,0.0021592715444763
1281,2024-07-14,266,60,0,0,0,1,5,0,0,0,42,108833,0.0024441116205562
1282,2024-07-21,299,44,1,0,0,0,4,0,0,0,42,108833,0.002747328475738
1283,2024-07-28,308,47,0,0,0,1,4,0,0,0,20,108833,0.0028300239816967
1284,2024-08-04,279,59,0,0,1,1,11,0,0,0,34,108833,0.0025635606847187
1285,2024-08-11,199,27,0,0,0,1,8,0,0,0,25,108833,0.0018284895206417
1286,2024-08-18,281,61,0,0,1,1,1,0,0,0,54,108833,0.0025819374638207
1287,2024-08-25,380,46,0,0,0,0,14,0,0,0,18,108833,0.003491588029366
1288,2024-09-01,328,69,0,0,1,1,6,0,0,0,27,108833,0.0030137917727159
1289,2024-09-08,232,43,0,0,0,0,7,0,0,0,44,108833,0.0021317063758235
1290,2024-09-15,133,20,0,0,1,0,5,0,0,0,19,108833,0.0012220558102781
1291,2024-09-22,316,62,0,0,0,0,9,0,0,2,27,108833,0.0029035310981044
1292,2024-09-29,138,29,0,0,0,5,3,0,0,0,17,110586,0.0012478975638869
1293,2024-10-06,263,59,0,0,1,1,4,0,0,0,35,110879,0.0023719550140242
1294,2024-10-13,252,81,0,0,1,0,5,0,0,0,22,110879,0.0022727477700917
1295,2024-10-20,278,53,0,0,0,1,8,0,0,0,72,110879,0.0025072376193868
1296,2024-10-27,155,52,0,0,0,0,6,1,0,0,25,110879,0.0013979202554135
1297,2024-11-03,0,0,0,0,0,0,0,0,0,0,0,110879,0.0
